org_name,city,state,zip,npi,clia,license_id,lab_type,engine_score,money_score,pain_score,fit_score,tier,rule_score,priority,signals
THREE RIVERS PATHOLOGY LLP,KENNEWICK,WA,993365630,1366406597,,,"Pathology, Anatomic Pathology & Clinical Pathology",3,0,0,3,B,53,Medium,Tier B lab type: anatomic pathology;Priority market: WA
"UPSTATE PATHOLOGY, PA",GREENVILLE,SC,296013955,1801083316,,,"Pathology, Anatomic Pathology & Clinical Pathology",3,0,0,3,B,53,Medium,Tier B lab type: anatomic pathology;Priority market: SC
VALLEY PATHOLOGY ASSOCIATES INC,ALLENTOWN,PA,181023406,1295706836,,,"Pathology, Anatomic Pathology & Clinical Pathology",3,0,0,3,B,53,Medium,Tier B lab type: anatomic pathology;Priority market: PA
WATAUGA PATHOLOGY ASSOCIATES PC,JOHNSON CITY,TN,376046035,1720053945,,,"Pathology, Anatomic Pathology & Clinical Pathology",3,0,0,3,B,53,Medium,Tier B lab type: anatomic pathology;Priority market: TN
WEST COAST PATHOLOGY OF FLORIDA PA,BROOKSVILLE,FL,346135409,1346286226,,,"Pathology, Anatomic Pathology & Clinical Pathology",3,0,0,3,B,53,Medium,Tier B lab type: anatomic pathology;Priority market: FL
YORK PATHOLOGY ASSOCIATES LLC,ROCK HILL,SC,297321158,1598056889,,,"Pathology, Anatomic Pathology & Clinical Pathology",3,0,0,3,B,53,Medium,Tier B lab type: anatomic pathology;Priority market: SC
ANALYZE PATHOLOGY INC.,KNOXVILLE,TN,379234304,1154282556,,,"Pathology, Anatomic Pathology & Clinical Pathology",3,0,0,3,B,53,Medium,Tier B lab type: anatomic pathology;Priority market: TN
"BHG REFERENCE LAB, LLC",MEMPHIS,TN,381046414,1467806646,,,Clinical Medical Laboratory,3,0,0,3,B,53,Medium,Tier B lab type: reference lab;Priority market: TN
"BMHSI/AEL MICROBIOLOGY LABORATORY, GP",MEMPHIS,TN,381348975,1750828844,,,Clinical Medical Laboratory,3,0,0,3,B,53,Medium,Tier B lab type: microbiology;Priority market: TN
COVID TESTING OF MIDDLE TENNESSEE LLC,NASHVILLE,TN,372114128,1396490454,,,"Pathology, Clinical Pathology/Laboratory Medicine",3,0,0,3,B,53,Medium,Tier B lab type: clinical pathology;Priority market: TN
"DPG REFERENCE LAB, PLLC",MEMPHIS,TN,381043527,1548386642,,,Clinical Medical Laboratory,3,0,0,3,B,53,Medium,Tier B lab type: reference lab;Priority market: TN
DUCKWORTH PATHOLOGY GROUP REFERENCE LAB,MEMPHIS,TN,381043415,1144595208,,,Clinical Medical Laboratory,3,0,0,3,B,53,Medium,Tier B lab type: reference lab;Priority market: TN
"MEMPHIS FERTILITY LABORATORY, INC",MEMPHIS,TN,381202353,1124123260,,,Clinical Medical Laboratory,3,0,0,3,B,53,Medium,Tier B lab type: fertility;Priority market: TN
ODESSA FERTILITY LAB INC,ODESSA,TX,797614527,1316376239,,,Clinical Medical Laboratory,3,0,0,3,B,53,Medium,Tier B lab type: fertility;Priority market: TX
"PHYSICIANS REFERENCE LABORATORY, INC.",CHATTANOOGA,TN,374051933,1295848208,,,Clinical Medical Laboratory,3,0,0,3,B,53,Medium,Tier B lab type: reference laboratory;Priority market: TN
REPRODUCTIVE LABORATORY INC,MEMPHIS,TN,381202353,1477658516,,,Clinical Medical Laboratory,3,0,0,3,B,53,Medium,Tier B lab type: reproductive;Priority market: TN
"REPRODUCTIVE LABORATORY OF TENNESSEE, INC.",MEMPHIS,TN,381202363,1558765552,,,Clinical Medical Laboratory,3,0,0,3,B,53,Medium,Tier B lab type: reproductive;Priority market: TN
"TENNESSEE FERTILITY LABORATORY, LLC",FRANKLIN,TN,370676681,1285006643,,,Clinical Medical Laboratory,3,0,0,3,B,53,Medium,Tier B lab type: fertility;Priority market: TN
TENNESSEE REPRODUCTIVE LABORATORIES,CHATTANOOGA,TN,374211983,1851539530,,,Clinical Medical Laboratory,3,0,0,3,B,53,Medium,Tier B lab type: reproductive;Priority market: TN
"THE AUSTIN DIAGNOSTIC CLINIC, PLLC",AUSTIN,TX,78758,1003259763,,,"Pathology, Anatomic Pathology & Clinical Pathology",3,0,0,3,B,53,Medium,Tier B lab type: anatomic pathology;Priority market: TX
VIVERE-DALLAS FERTILITY LABORATORY LLC,DALLAS,TX,752431921,1215204359,,,Clinical Medical Laboratory,3,0,0,3,B,53,Medium,Tier B lab type: fertility;Priority market: TX
VIVERE-WINTER PARK FERTILITY LABORATORY LLC,WINTER PARK,FL,327929304,1225315484,,,Clinical Medical Laboratory,3,0,0,3,B,53,Medium,Tier B lab type: fertility;Priority market: FL
"ASSOCIATED PATHOLOGISTS II, PC",NASHVILLE,TN,372175200,1912727363,,,"Pathology, Anatomic Pathology & Clinical Pathology",3,0,0,3,B,53,Medium,Tier B lab type: anatomic pathology;Priority market: TN
FAIRPRICELABS,WINCHESTER,TN,373981659,1437704558,,,"Pathology, Clinical Pathology/Laboratory Medicine",3,0,0,3,B,53,Medium,Tier B lab type: clinical pathology;Priority market: TN
JACKSON PATHOLOGY GROUP A PROFESSIONAL CORPORATION,JACKSON,TN,383013901,1679736516,,,"Pathology, Anatomic Pathology & Clinical Pathology",3,0,0,3,B,53,Medium,Tier B lab type: anatomic pathology;Priority market: TN
MID SOUTH COMMUNITY PATHOLOGY,TULLAHOMA,TN,373882290,1073841573,,,"Pathology, Clinical Pathology/Laboratory Medicine",3,0,0,3,B,53,Medium,Tier B lab type: clinical pathology;Priority market: TN
PATH ALLIANCE INC,CARROLLTON,TX,75006,1518160092,,,"Pathology, Anatomic Pathology & Clinical Pathology",3,0,0,3,B,53,Medium,Tier B lab type: anatomic pathology;Priority market: TX
PATHOLOGISTS LABORATORY INC,HERMITAGE,TN,370761365,1568484582,,,"Pathology, Clinical Pathology/Laboratory Medicine",3,0,0,3,B,53,Medium,Tier B lab type: clinical pathology;Priority market: TN
SRMC HEALTHCARE GROUP LLC,WAYNESBURG,PA,153701608,1861424525,,,"Pathology, Clinical Pathology/Laboratory Medicine",3,0,0,3,B,53,Medium,Tier B lab type: clinical pathology;Priority market: PA
"UTMG PATHOLOGY, LLC",MEMPHIS,TN,381033410,1346932852,,,"Pathology, Anatomic Pathology & Clinical Pathology",3,0,0,3,B,53,Medium,Tier B lab type: anatomic pathology;Priority market: TN
ACLA PC,NASHVILLE,TN,372360001,1891995163,,,"Pathology, Anatomic Pathology & Clinical Pathology",3,0,0,3,B,53,Medium,Tier B lab type: anatomic pathology;Priority market: TN
"ACME PATHOLOGY AND LABORATORY, PLLC",DURHAM,NC,277013244,1417593971,,,"Pathology, Anatomic Pathology & Clinical Pathology",3,0,0,3,B,53,Medium,Tier B lab type: anatomic pathology;Priority market: NC
"ALLIANCE LABORATORY PHYSICIANS, PLLC",ELK GROVE VILLAGE,IL,600073361,1528346277,,,"Pathology, Anatomic Pathology & Clinical Pathology",3,0,0,3,B,53,Medium,Tier B lab type: anatomic pathology;Priority market: IL
"ALLIANCE PATHOLOGY CONSULTANTS, PLLC",ELK GROVE VILLAGE,IL,600073361,1972881613,,,"Pathology, Anatomic Pathology & Clinical Pathology",3,0,0,3,B,53,Medium,Tier B lab type: anatomic pathology;Priority market: IL
AMERIPATH INDIANAPOLIS PC,MEMPHIS,TN,381258803,1013759059,,,"Pathology, Anatomic Pathology & Clinical Pathology",3,0,0,3,B,53,Medium,Tier B lab type: anatomic pathology;Priority market: TN
ASSOCIATE PATHOLOGISTS OF JOLIET PLLC,JOLIET,IL,604358200,1457468092,,,"Pathology, Anatomic Pathology & Clinical Pathology",3,0,0,3,B,53,Medium,Tier B lab type: anatomic pathology;Priority market: IL
DIAGNOSTIC PATHOLOGY SERV PC,CHATTANOOGA,TN,37404,1275595449,,,"Pathology, Anatomic Pathology & Clinical Pathology",3,0,0,3,B,53,Medium,Tier B lab type: anatomic pathology;Priority market: TN
DUCKWORTH LABORATORIES INC.,MEMPHIS,TN,381046638,1205173770,,,"Pathology, Anatomic Pathology",3,0,0,3,B,53,Medium,Tier B lab type: anatomic pathology;Priority market: TN
"DUCKWORTH PATHOLOGY GROUP, INC.",MEMPHIS,TN,381046638,1154305779,,,"Pathology, Anatomic Pathology & Clinical Pathology",3,0,0,3,B,53,Medium,Tier B lab type: anatomic pathology;Priority market: TN
ENVOLVE DIAGNOSTICS INC,COLUMBIA,MD,210455978,1689375982,,,"Pathology, Anatomic Pathology & Clinical Pathology",3,0,0,3,B,53,Medium,Tier B lab type: anatomic pathology;Priority market: MD
FORWARD PATHOLOGY SOLUTIONS LLC,RICHMOND,VA,232295205,1982266391,,,"Pathology, Anatomic Pathology & Clinical Pathology",3,0,0,3,B,53,Medium,Tier B lab type: anatomic pathology;Priority market: VA
"GREENEVILLE PATHOLOGY ASSOCIATES, P C",GREENEVILLE,TN,377455092,1912100918,,,"Pathology, Anatomic Pathology & Clinical Pathology",3,0,0,3,B,53,Medium,Tier B lab type: anatomic pathology;Priority market: TN
KNOXVILLE PATHOLOGY CONSULTANTS PC,KNOXVILLE,TN,379234325,1942549001,,,"Pathology, Anatomic Pathology & Clinical Pathology",3,0,0,3,B,53,Medium,Tier B lab type: anatomic pathology;Priority market: TN
LABORATORY FOR KIDNEY PATHOLOGY INC,NASHVILLE,TN,372032153,1407059777,,,"Pathology, Anatomic Pathology",3,0,0,3,B,53,Medium,Tier B lab type: anatomic pathology;Priority market: TN
LUMINUS PATHOLOGY LABORATORY PLLC,MEMPHIS,TN,381346313,1518211804,,,"Pathology, Anatomic Pathology",3,0,0,3,B,53,Medium,Tier B lab type: anatomic pathology;Priority market: TN
MEDICAL EDUCATION ASSISTANCE CORPORATION,MOUNTAIN HOME,TN,37684,1669545406,,,"Pathology, Anatomic Pathology & Clinical Pathology",3,0,0,3,B,53,Medium,Tier B lab type: anatomic pathology;Priority market: TN
MEHARRY MEDICAL COLLEGE CONSOLIDATED CLINICAL LABS,NASHVILLE,TN,37208,1265282461,,,"Pathology, Anatomic Pathology & Clinical Pathology",3,0,0,3,B,53,Medium,Tier B lab type: anatomic pathology;Priority market: TN
MEMPHIS PATHOLOGY GROUP PC,MEMPHIS,TN,381046638,1033595731,,,"Pathology, Anatomic Pathology & Clinical Pathology",3,0,0,3,B,53,Medium,Tier B lab type: anatomic pathology;Priority market: TN
MOSAIC GASTROINTESTINAL PATHOLOGY SERVICES PLLC,COLLIERVILLE,TN,380173940,1023038536,,,"Pathology, Anatomic Pathology & Clinical Pathology",3,0,0,3,B,53,Medium,Tier B lab type: anatomic pathology;Priority market: TN
"NTX PATHOLOGY PROGRAM, PLLC",DALLAS,TX,752302571,1356993703,,,"Pathology, Anatomic Pathology & Clinical Pathology",3,0,0,3,B,53,Medium,Tier B lab type: anatomic pathology;Priority market: TX
PATHOLOGY GROUP OF THE MIDSOUTH PC,GERMANTOWN,TN,381381780,1538199732,,,"Pathology, Anatomic Pathology",3,0,0,3,B,53,Medium,Tier B lab type: anatomic pathology;Priority market: TN
PATHOLOGY LABORATORIES WEST PLLC,KNOXVILLE,TN,379234325,1912044728,,,"Pathology, Anatomic Pathology & Clinical Pathology",3,0,0,3,B,53,Medium,Tier B lab type: anatomic pathology;Priority market: TN
RODGER P LEWIS M D PC,UNION CITY,TN,38261,1235228578,,,"Pathology, Anatomic Pathology & Clinical Pathology",3,0,0,3,B,53,Medium,Tier B lab type: anatomic pathology;Priority market: TN
THE PATHOLOGY GROUP PC,MEMPHIS,TN,381195200,1679547749,,,"Pathology, Anatomic Pathology & Clinical Pathology",3,0,0,3,B,53,Medium,Tier B lab type: anatomic pathology;Priority market: TN
YORK PATHOLOGY PHYSICIAN SERVICES LLC,YORK,PA,174032608,1124384367,,,"Pathology, Anatomic Pathology & Clinical Pathology",3,0,0,3,B,53,Medium,Tier B lab type: anatomic pathology;Priority market: PA
"AAL REFERENCE LABORATORIES, INC",AUSTIN,TX,787584277,1043258536,,,Clinical Medical Laboratory,3,0,0,3,B,53,Medium,Tier B lab type: reference lab;Priority market: TX
AMERICAN REPRODUCTIVE CENTER LLC,MCKINNEY,TX,750703145,1750732301,,,Clinical Medical Laboratory,3,0,0,3,B,53,Medium,Tier B lab type: reproductive;Priority market: TX
"CLINICAL PATHOLOGY LABORATORIES, INC.",AUSTIN,TX,787544534,1194769497,,,Clinical Medical Laboratory,3,0,0,3,B,53,Medium,Tier B lab type: clinical pathology;Priority market: TX
CLINICAL REFERENCE LABORATORY LLC,MCALLEN,TX,785042513,1841506516,,,Clinical Medical Laboratory,3,0,0,3,B,53,Medium,Tier B lab type: reference laboratory;Priority market: TX
COMMUNITY HEALTH PATHOLOGY SOLUTIONS,ADDISON,TX,750015807,1700609864,,,"Pathology, Anatomic Pathology & Clinical Pathology",3,0,0,3,B,53,Medium,Tier B lab type: anatomic pathology;Priority market: TX
"COMPANION DX REFERENCE LAB, LLC",HOUSTON,TX,770255447,1003180027,,,Clinical Medical Laboratory,3,0,0,3,B,53,Medium,Tier B lab type: reference lab;Priority market: TX
"COMPANIONDX REFERENCE LAB, LLC",HOUSTON,TX,770255447,1487063061,,,Clinical Medical Laboratory,3,0,0,3,B,53,Medium,Tier B lab type: reference lab;Priority market: TX
CORINTHIAN REFERENCE LAB LLC,BENBROOK,TX,761321068,1952619983,,,Clinical Medical Laboratory,3,0,0,3,B,53,Medium,Tier B lab type: reference lab;Priority market: TX
DALLAS FERTILITY CENTER - BAYLOR LLC,DALLAS,TX,752461610,1366254971,,,Clinical Medical Laboratory,3,0,0,3,B,53,Medium,Tier B lab type: fertility;Priority market: TX
DAVIE & ASSOCIATES DERMATOPATHOLOGY,PLANO,TX,750758876,1891938999,,,"Pathology, Clinical Pathology/Laboratory Medicine",3,0,0,3,B,53,Medium,Tier B lab type: clinical pathology;Priority market: TX
ENDOCRINOLOGY ASSOCIATES,ABILENE,TX,796012435,1043249162,,,Clinical Medical Laboratory,3,0,0,3,B,53,Medium,Tier B lab type: endocrinology;Priority market: TX
CALCULI REFERENCE LABORATORY INC.,MECHANICSVILLE,VA,231164853,1013046986,,,Clinical Medical Laboratory,3,0,0,3,B,53,Medium,Tier B lab type: reference laboratory;Priority market: VA
CARROLL PINTO INC,SUFFOLK,VA,234348038,1487767141,,,"Pathology, Anatomic Pathology & Clinical Pathology",3,0,0,3,B,53,Medium,Tier B lab type: anatomic pathology;Priority market: VA
"HARRISONBURG CYTOLOGY SERVICES, INC.",HARRISONBURG,VA,228023728,1669402947,,,Clinical Medical Laboratory,3,0,0,3,B,53,Medium,Tier B lab type: cytology;Priority market: VA
PS FERTILITY INC,CHARLOTTESVILLE,VA,229034146,1770268229,,,Clinical Medical Laboratory,3,0,0,3,B,53,Medium,Tier B lab type: fertility;Priority market: VA
"SENTARA REFERENCE LAB SOLUTIONS, LLC",NORFOLK,VA,235071904,1396357901,,,Clinical Medical Laboratory,3,0,0,3,B,53,Medium,Tier B lab type: reference lab;Priority market: VA
"SENTARA REFERENCE LAB SOLUTIONS, LLC",NORFOLK,VA,235071904,1811524572,,,Clinical Medical Laboratory,3,0,0,3,B,53,Medium,Tier B lab type: reference lab;Priority market: VA
VIRGINIA REPRODUCTIVE LABS,RESTON,VA,201905360,1871512053,,,Clinical Medical Laboratory,3,0,0,3,B,53,Medium,Tier B lab type: reproductive;Priority market: VA
CHARLOTTESVILLE PATHOLOGY ASSOCIATES PLC,CHARLOTTESVILLE,VA,229114668,1881660009,,,"Pathology, Anatomic Pathology & Clinical Pathology",3,0,0,3,B,53,Medium,Tier B lab type: anatomic pathology;Priority market: VA
CLINICAL PATHOLOGY ASSOCIATES OF FREDERICKSBURG LLC,FREDERICKSBURG,VA,22401,1275709123,,,"Pathology, Clinical Pathology/Laboratory Medicine",3,0,0,3,B,53,Medium,Tier B lab type: clinical pathology;Priority market: VA
JOSEPH J BUCHINO MD & ASSOCIATES PSC,ARLINGTON,VA,222053683,1932132453,,,"Pathology, Anatomic Pathology & Clinical Pathology",3,0,0,3,B,53,Medium,Tier B lab type: anatomic pathology;Priority market: VA
PENINSULA PATHOLOGY ASSOCIATES OF VIRGINIA PLLC,NEWPORT NEWS,VA,236011929,1972909497,,,"Pathology, Anatomic Pathology & Clinical Pathology",3,0,0,3,B,53,Medium,Tier B lab type: anatomic pathology;Priority market: VA
STAGEZERO LIFE SCIENCES INC,RICHMOND,VA,232271162,1437710415,,,"Pathology, Clinical Pathology/Laboratory Medicine",3,0,0,3,B,53,Medium,Tier B lab type: clinical pathology;Priority market: VA
"ALEXANDRIA PATHOLOGY ASSOCIATES, P.C.",ALEXANDRIA,VA,223041535,1629181169,,,"Pathology, Anatomic Pathology & Clinical Pathology",3,0,0,3,B,53,Medium,Tier B lab type: anatomic pathology;Priority market: VA
AMERIPATH CONSULTING PATHOLOGY SERVICES PA,SOUTH HILL,VA,23970,1730388315,,,"Pathology, Anatomic Pathology & Clinical Pathology",3,0,0,3,B,53,Medium,Tier B lab type: anatomic pathology;Priority market: VA
AUGUSTA CANCER DIAGNOSTICS,FISHERSVILLE,VA,229392354,1487002929,,,"Pathology, Anatomic Pathology",3,0,0,3,B,53,Medium,Tier B lab type: anatomic pathology;Priority market: VA
"BLUE MOUNTAIN PATHOLOGY, PROFESSIOANL CORPORATION",SALEM,VA,241537357,1346204948,,,"Pathology, Anatomic Pathology & Clinical Pathology",3,0,0,3,B,53,Medium,Tier B lab type: anatomic pathology;Priority market: VA
BLUE RIDGE PATHOLOGISTS PC,FISHERSVILLE,VA,229392273,1740281393,,,"Pathology, Anatomic Pathology",3,0,0,3,B,53,Medium,Tier B lab type: anatomic pathology;Priority market: VA
BLUE RIDGE PATHOLOGISTS PC,FISHERSVILLE,VA,229392635,1649791021,,,"Pathology, Anatomic Pathology",3,0,0,3,B,53,Medium,Tier B lab type: anatomic pathology;Priority market: VA
"CAPITAL PATHOLOGY LABORATORIES, INC.",TYSONS,VA,221823913,1710529086,,,"Pathology, Anatomic Pathology",3,0,0,3,B,53,Medium,Tier B lab type: anatomic pathology;Priority market: VA
CARTERET PATHOLOGY ASSOCIATES PA,MOREHEAD,NC,28557,1275595472,,,"Pathology, Anatomic Pathology & Clinical Pathology",3,0,0,3,B,53,Medium,Tier B lab type: anatomic pathology;Priority market: NC
CARY POROPATICH MD LLC,ARLINGTON,VA,222053610,1427567478,,,"Pathology, Anatomic Pathology & Clinical Pathology",3,0,0,3,B,53,Medium,Tier B lab type: anatomic pathology;Priority market: VA
CLINCH PATHOLOGY ASSOCIATES PC,RICHLANDS,VA,246412194,1699774273,,,"Pathology, Anatomic Pathology & Clinical Pathology",3,0,0,3,B,53,Medium,Tier B lab type: anatomic pathology;Priority market: VA
CLINTON AREA PATHOLOGY SERVICES,CLINTON,NC,283282603,1306808969,,,"Pathology, Anatomic Pathology & Clinical Pathology",3,0,0,3,B,53,Medium,Tier B lab type: anatomic pathology;Priority market: NC
COMMONWEALTH LABORATORY CONSULTANTS PC,RICHMOND,VA,232354730,1942200555,,,"Pathology, Anatomic Pathology & Clinical Pathology",3,0,0,3,B,53,Medium,Tier B lab type: anatomic pathology;Priority market: VA
CYPRESS PATHOLOGY PA,WHITEVILLE,NC,284723634,1104892397,,,"Pathology, Anatomic Pathology & Clinical Pathology",3,0,0,3,B,53,Medium,Tier B lab type: anatomic pathology;Priority market: NC
DANVILLE PATHOLOGIST BILLING COMPANY LLC,DANVILLE,VA,245412922,1922307131,,,"Pathology, Anatomic Pathology & Clinical Pathology",3,0,0,3,B,53,Medium,Tier B lab type: anatomic pathology;Priority market: VA
"DANVILLE PATHOLOGIST, INC.",DANVILLE,VA,245412924,1326053919,,,"Pathology, Anatomic Pathology & Clinical Pathology",3,0,0,3,B,53,Medium,Tier B lab type: anatomic pathology;Priority market: VA
DAVID W ROYCROFT MD INC,MARTINSVILLE,VA,241121900,1538139837,,,"Pathology, Anatomic Pathology & Clinical Pathology",3,0,0,3,B,53,Medium,Tier B lab type: anatomic pathology;Priority market: VA
DOMINION PATHOLOGY ASSOCIATES PC,ROANOKE,VA,240164961,1750380879,,,"Pathology, Anatomic Pathology & Clinical Pathology",3,0,0,3,B,53,Medium,Tier B lab type: anatomic pathology;Priority market: VA
DRH HOLDINGS LLC,STERLING,VA,201664343,1255738670,,,"Pathology, Anatomic Pathology & Clinical Pathology",3,0,0,3,B,53,Medium,Tier B lab type: anatomic pathology;Priority market: VA
"EDWARD P. NIKICICZ, M.D., P.C.",PETERSBURG,VA,238059274,1154493534,,,"Pathology, Anatomic Pathology & Clinical Pathology",3,0,0,3,B,53,Medium,Tier B lab type: anatomic pathology;Priority market: VA
FAIRFAX PATHOLOGY ASSOCIATES LTD,FALLS CHURCH,VA,220423307,1053311357,,,"Pathology, Anatomic Pathology & Clinical Pathology",3,0,0,3,B,53,Medium,Tier B lab type: anatomic pathology;Priority market: VA
"FAIRFAX PATHOLOGY ASSOCIATES, LTD.",MANASSAS,VA,201104418,1063438091,,,"Pathology, Anatomic Pathology & Clinical Pathology",3,0,0,3,B,53,Medium,Tier B lab type: anatomic pathology;Priority market: VA
FAUQUIER PATHOLOGY,HARRISONBURG,VA,22801,1386757052,,,"Pathology, Anatomic Pathology & Clinical Pathology",3,0,0,3,B,53,Medium,Tier B lab type: anatomic pathology;Priority market: VA
FAYETTEVILLE ASSOCIATES IN LABORATORY MEDICINE,FAYETTEVILLE,NC,28304,1295793594,,,"Pathology, Anatomic Pathology & Clinical Pathology",3,0,0,3,B,53,Medium,Tier B lab type: anatomic pathology;Priority market: NC
FORWARD PATHOLOGY SOLUTIONS LLC,HOPEWELL,VA,238602938,1053954479,,,"Pathology, Anatomic Pathology & Clinical Pathology",3,0,0,3,B,53,Medium,Tier B lab type: anatomic pathology;Priority market: VA
FORWARD PATHOLOGY SOLUTIONS LLC,NORTH CHESTERFIELD,VA,232354730,1003459421,,,"Pathology, Anatomic Pathology & Clinical Pathology",3,0,0,3,B,53,Medium,Tier B lab type: anatomic pathology;Priority market: VA
FORWARD PATHOLOGY SOLUTIONS LLC,RICHMOND,VA,232204308,1154964575,,,"Pathology, Anatomic Pathology & Clinical Pathology",3,0,0,3,B,53,Medium,Tier B lab type: anatomic pathology;Priority market: VA
FORWARD PATHOLOGY SOLUTIONS LLC,RICHMOND,VA,232254017,1508409913,,,"Pathology, Anatomic Pathology & Clinical Pathology",3,0,0,3,B,53,Medium,Tier B lab type: anatomic pathology;Priority market: VA
FORWARD PATHOLOGY SOLUTIONS LLC,RICHMOND,VA,232944301,1447893862,,,"Pathology, Anatomic Pathology & Clinical Pathology",3,0,0,3,B,53,Medium,Tier B lab type: anatomic pathology;Priority market: VA
"FPA PROFESSIONAL LAB SERVICES, LLC",FALLS CHURCH,VA,220423307,1134296312,,,"Pathology, Anatomic Pathology & Clinical Pathology",3,0,0,3,B,53,Medium,Tier B lab type: anatomic pathology;Priority market: VA
GOLDSBORO PATHOLOGY SERVICES INC,GOLDSBORO,NC,275349494,1912983081,,,"Pathology, Anatomic Pathology & Clinical Pathology",3,0,0,3,B,53,Medium,Tier B lab type: anatomic pathology;Priority market: NC
HAMPTON ROADS CLINICAL PATHOLOGY PLLC,CHESAPEAKE,VA,233204941,1417254814,,,"Pathology, Anatomic Pathology & Clinical Pathology",3,0,0,3,B,53,Medium,Tier B lab type: anatomic pathology;Priority market: VA
